ID;Conflict_Year;Conflict_Month;Conflict_Week;Conflict_Day;Event_Date;Micro_Level_Name;N_of_Event;Micro_Level_ID;Meso_Level_ID;Macro_Level_ID;Mega_Level_ID;Calender_Year;Calender_Month;Calender_Week;Calender_Week_Day;Calender_Season;Mega_Level_Name;Macro_Level_Name;Macro_Level_Geographical_Location;Macro_Level_Latitude;Macro_Level_Longitude;Meso_Level_Name;Meso_Level_Important_Location;Meso_Level_Geographical_Location;Meso_Level_Longitude;Meso_Level_Latitude;Meso_Level_MINURSO_control
Z00S4MR1C2;4;10;3;21;02/09/2024;;;Z00;S4;MR1;C2;2024;9;36;Monday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;22;03/09/2024;;;Z00;S4;MR1;C2;2024;9;36;Tuesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;23;04/09/2024;;;Z00;S4;MR1;C2;2024;9;36;Wednesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;24;05/09/2024;;;Z00;S4;MR1;C2;2024;9;36;Thursday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;25;06/09/2024;;;Z00;S4;MR1;C2;2024;9;36;Friday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z63S4MR1C2;4;10;4;26;07/09/2024;SUEHÀT;1;Z63;S4;MR1;C2;2024;9;36;Saturday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;27;08/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Sunday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;28;09/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Monday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;29;10/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Tuesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;30;11/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Wednesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;10;4;31;12/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Thursday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;1;13/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Friday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;2;14/09/2024;;;Z00;S4;MR1;C2;2024;9;37;Saturday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;3;15/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Sunday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;4;16/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Monday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;5;17/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Tuesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;6;18/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Wednesday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;1;7;19/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Thursday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;8;20/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Friday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;9;21/09/2024;;;Z00;S4;MR1;C2;2024;9;38;Saturday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;10;22/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Sunday;Summer;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;11;23/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;12;24/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;13;25/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;2;14;26/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;15;27/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;16;28/09/2024;;;Z00;S4;MR1;C2;2024;9;39;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;17;29/09/2024;;;Z00;S4;MR1;C2;2024;9;40;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;18;30/09/2024;;;Z00;S4;MR1;C2;2024;9;40;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;19;01/10/2024;;;Z00;S4;MR1;C2;2024;10;40;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;20;02/10/2024;;;Z00;S4;MR1;C2;2024;10;40;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;3;21;03/10/2024;;;Z00;S4;MR1;C2;2024;10;40;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;22;04/10/2024;;;Z00;S4;MR1;C2;2024;10;40;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;23;05/10/2024;;;Z00;S4;MR1;C2;2024;10;40;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;24;06/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;25;07/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;26;08/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;27;09/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;28;10/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;29;11/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;11;4;30;12/10/2024;;;Z00;S4;MR1;C2;2024;10;41;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;1;13/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;2;14/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;3;15/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;4;16/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;5;17/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;6;18/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;1;7;19/10/2024;;;Z00;S4;MR1;C2;2024;10;42;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;8;20/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;9;21/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;10;22/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;11;23/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;12;24/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;13;25/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;2;14;26/10/2024;;;Z00;S4;MR1;C2;2024;10;43;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;15;27/10/2024;;;Z00;S4;MR1;C2;2024;10;44;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;16;28/10/2024;;;Z00;S4;MR1;C2;2024;10;44;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;17;29/10/2024;;;Z00;S4;MR1;C2;2024;10;44;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;18;30/10/2024;;;Z00;S4;MR1;C2;2024;10;44;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;19;31/10/2024;;;Z00;S4;MR1;C2;2024;10;44;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;20;01/11/2024;;;Z00;S4;MR1;C2;2024;11;44;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;3;21;02/11/2024;;;Z00;S4;MR1;C2;2024;11;44;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;22;03/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;23;04/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;24;05/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;25;06/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Wednesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;26;07/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Thursday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;27;08/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Friday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;28;09/11/2024;;;Z00;S4;MR1;C2;2024;11;45;Saturday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;29;10/11/2024;;;Z00;S4;MR1;C2;2024;11;46;Sunday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;30;11/11/2024;;;Z00;S4;MR1;C2;2024;11;46;Monday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z00S4MR1C2;4;12;4;31;12/11/2024;;;Z00;S4;MR1;C2;2024;11;46;Tuesday;Autumn;Occupied Western Sahara;Oued Daraa;North;12.163962°W;26.588070°N;Farsia;Farsia;North;9.002531°W;28.277731°N;Yes
Z01S5MR2C2;1;1;1;1;13/11/2020;Unknown;1;Z01;S5;MR2;C2;2020;11;46;Friday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;1;2;14/11/2020;;;Z00;S5;MR2;C2;2020;11;46;Saturday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z02S5MR2C2;1;1;1;3;15/11/2020;Fedret Lagrab;1;Z02;S5;MR2;C2;2020;11;47;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z02S5MR2C2;1;1;1;3;15/11/2020;Fedret Lagrab;1;Z02;S5;MR2;C2;2020;11;47;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z03S5MR2C2;1;1;1;3;15/11/2020;Diret;1;Z03;S5;MR2;C2;2020;11;47;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z04S5MR2C2;1;1;1;3;15/11/2020;Gleib Diret;1;Z04;S5;MR2;C2;2020;11;47;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z05S5MR2C2;1;1;1;4;16/11/2020;Alert Command Base nº 71;1;Z05;S5;MR2;C2;2020;11;47;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z06S5MR2C2;1;1;1;5;17/11/2020;Base Nº 8 of the 70º Battalion;1;Z06;S5;MR2;C2;2020;11;47;Tuesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;1;6;18/11/2020;;;Z00;S5;MR2;C2;2020;11;47;Wednesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z01S5MR2C2;1;1;1;7;19/11/2020;Unknown;1;Z01;S5;MR2;C2;2020;11;47;Thursday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z07S5MR2C2;1;1;2;8;20/11/2020;Rus Fedret Al Tamat;1;Z07;S5;MR2;C2;2020;11;47;Friday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z08S5MR2C2;1;1;2;9;21/11/2020;Fedret Abruk;1;Z08;S5;MR2;C2;2020;11;47;Saturday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z09S5MR2C2;1;1;2;9;21/11/2020;Fedret Al-Mers;1;Z09;S5;MR2;C2;2020;11;47;Saturday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z10S5MR2C2;1;1;2;9;21/11/2020;Fedret Al-ich;1;Z10;S5;MR2;C2;2020;11;47;Saturday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z11S5MR2C2;1;1;2;10;22/11/2020;Lajsheibi;1;Z11;S5;MR2;C2;2020;11;48;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z12S5MR2C2;1;1;2;10;22/11/2020;Angáb Elaabd;1;Z12;S5;MR2;C2;2020;11;48;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z10S5MR2C2;1;1;2;10;22/11/2020;Fedret Al-ich;1;Z10;S5;MR2;C2;2020;11;48;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z13S5MR2C2;1;1;2;11;23/11/2020;Fedret Al Tamat;1;Z13;S5;MR2;C2;2020;11;48;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z02S5MR2C2;1;1;2;12;24/11/2020;Fedret Lagrab;1;Z02;S5;MR2;C2;2020;11;48;Tuesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z13S5MR2C2;1;1;2;13;25/11/2020;Fedret Al Tamat ;1;Z13;S5;MR2;C2;2020;11;48;Wednesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z08S5MR2C2;1;1;2;13;25/11/2020;Fedret Abruk;1;Z08;S5;MR2;C2;2020;11;48;Wednesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;2;13;25/11/2020;Angáb Elaabd  ;1;Z00;S5;MR2;C2;2020;11;48;Wednesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z14S5MR2C2;1;1;2;14;26/11/2020;Rus Diret;1;Z14;S5;MR2;C2;2020;11;48;Thursday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z10S5MR2C2;1;1;2;14;26/11/2020;Fedret Al-ich;1;Z10;S5;MR2;C2;2020;11;48;Thursday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;3;15;27/11/2020;;;Z00;S5;MR2;C2;2020;11;48;Friday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z07S5MR2C2;1;1;3;16;28/11/2020;Rus Fedret Al Tamat ;2;Z07;S5;MR2;C2;2020;11;48;Saturday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;3;17;29/11/2020;;;Z00;S5;MR2;C2;2020;11;49;Sunday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;3;18;30/11/2020;Angáb Elaabd  ;1;Z00;S5;MR2;C2;2020;11;49;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z15S5MR2C2;1;1;3;18;30/11/2020;Taraf Lajcheibi;1;Z15;S5;MR2;C2;2020;11;49;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z16S5MR2C2;1;1;3;18;30/11/2020;Ben Zaca;1;Z16;S5;MR2;C2;2020;11;49;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z03S5MR2C2;1;1;3;18;30/11/2020;Diret;1;Z03;S5;MR2;C2;2020;11;49;Monday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;3;19;01/12/2020;;;Z00;S5;MR2;C2;2020;12;49;Tuesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z00S5MR2C2;1;1;3;20;02/12/2020;;;Z00;S5;MR2;C2;2020;12;49;Wednesday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
Z07S5MR2C2;1;1;3;21;03/12/2020;Rus Fedret Al Tamat ;1;Z07;S5;MR2;C2;2020;12;49;Thursday;Autumn;Occupied Western Sahara;Saguia El Hamara;Centre;13.455829°W;25.025312°N;Haouza;Haouza;Centre-North;9.002531°W;28.132632°N;Yes
